t,I,u,I_nn,u_nn
0.28,0.8227089919440993,1.3361943757728483,0.8233526653183438,1.3325312
0.29,0.8176572400083276,1.3228324335854977,0.8183021972380718,1.3192198
0.3,0.8126880796969798,1.3096041108317649,0.8133340724345219,1.3060348
0.31,0.8078010090745522,1.2965080713173056,0.8084478841237133,1.2929759
0.32,0.8029955344974292,1.2835429922097368,0.8036431836970946,1.280042
0.33,0.7982711705640194,1.2707075639049945,0.7989195262328008,1.2672327
0.34,0.7936274400657262,1.2580004898950559,0.7942765116355062,1.2545474
0.35,0.789063873938744,1.2454204866369567,0.789713700172933,1.2419848
0.36,0.7845800112166789,1.2329662834231925,0.7852306557841741,1.2295454
0.37,0.7801753989839858,1.2206366222532934,0.7808269850855324,1.2172275
0.38,0.77584959233022,1.2084302577068045,0.7765022572094806,1.2050306
0.39,0.7716021543050963,1.1963459568174661,0.7722560574829046,1.192954
0.4,0.7674326558743529,1.1843824989486775,0.7680879616420714,1.1809969
0.41,0.7633406758764153,1.1725386756701819,0.7639975852870999,1.1691585
0.42,0.7593258009798534,1.1608132906360515,0.759984509352581,1.1574383
0.43,0.7553876256416319,1.1492051594637815,0.7560483184098713,1.145835
0.44,0.7515257520661462,1.1377131096147028,0.7521886348226239,1.1343484
0.45,0.7477397901650414,1.1263359802755273,0.7484050483641415,1.1229773
0.46,0.7440293575178085,1.1150726222410983,0.7446971524301506,1.1117206
0.47,0.7403940793331572,1.1039218977982925,0.741064576169353,1.1005781
0.48,0.7368335884111573,1.0928826806111458,0.7375069181829709,1.0895483
0.49,0.7333475251061486,1.0819538556070183,0.7340237806805954,1.0786309
0.5,0.7299355372904126,1.0711343188640088,0.7306147996170583,1.0678251
0.51,0.7265972803186044,1.0604229774994278,0.7272795824109227,1.0571294
0.52,0.7233324169929397,1.049818749559408,0.7240177513490889,1.0465434
0.53,0.7201406175291349,1.0393205639096148,0.720828975458986,1.0360664
0.54,0.7170215595230953,1.0289273601270523,0.7177128950544935,1.0256966
0.55,0.7139749279183494,1.0186380883929473,0.7146691949349937,1.0154344
0.56,0.7110004149742245,1.008451709386714,0.7116975100420574,1.0052783
0.57,0.7080977202347627,0.9983671941809372,0.7087975001831522,0.99522704
0.58,0.7052665504983712,0.9883835241375251,0.7059688312420979,0.9852805
0.59,0.7025066197882063,0.9784996908047031,0.7032111751790661,0.9754369
0.6,0.6998176493232867,0.9687146958152356,0.700524194225051,0.96569616
0.61,0.6971993674903346,0.9590275507855466,0.6979076045225262,0.95605713
0.62,0.6946515098163392,0.9494372772158886,0.6953610800348223,0.9465187
0.63,0.6921738189418425,0.9399429063915051,0.6928843170275556,0.9370806
0.64,0.6897660445949442,0.9305434792847805,0.6904770178426938,0.9277409
0.65,0.6874279435660207,0.9212380464583692,0.6881388908985567,0.91849977
0.66,0.6851592796831593,0.9120256679692927,0.6858696373688198,0.9093555
0.67,0.6829598237883023,0.9029054132739971,0.6836690048746115,0.9003079
0.68,0.6808293537140997,0.8938763611343632,0.6815367063325889,0.89135563
0.69,0.6787676542614682,0.8849375995246228,0.6794724744665159,0.88249826
0.7,0.6767745171778536,0.8760882255393104,0.677476048076509,0.87373424
0.71,0.674849741136196,0.8673273453019601,0.6755471720390362,0.86506325
0.72,0.672993131714593,0.8586540738748912,0.6736855864111465,0.8564839
0.73,0.6712045013766618,0.85006753516979,0.671891070412542,0.847996
0.74,0.6694836694525954,0.8415668618592214,0.6701633758525947,0.83959836
0.75,0.6678304621209143,0.83315119528902,0.6685022719132168,0.8312903
0.76,0.6662447123909079,0.8248196853915581,0.6669075338526729,0.82307076
0.77,0.6647262600857667,0.8165714905998794,0.6653789430055793,0.81493866
0.78,0.6632749518264038,0.8084057777626928,0.6639162867829048,0.8068936
0.79,0.6618906410159613,0.8003217220602159,0.6625193505411067,0.7989346
0.8,0.6605731878250027,0.7923185069208593,0.6611879504955742,0.79106075
0.81,0.6593224591773892,0.7843953239387494,0.6599218837643378,0.7832714
0.82,0.6581383287368371,0.7765513727920456,0.6587209620638104,0.77556574
0.83,0.657020676894157,0.7687858611621642,0.6575850031867568,0.7679424
0.84,0.6559693907551721,0.7610980046536594,0.6565138310022935,0.76040137
0.85,0.6549843641293147,0.7534870267150575,0.6555072696485904,0.75294137
0.86,0.6540654975188998,0.7459521585603905,0.6545651671457582,0.7455617
0.87,0.6532126981090751,0.7384926390915458,0.6536873594000556,0.73826164
0.88,0.6524258797584457,0.7311077148213879,0.6528736945860438,0.73104036
0.89,0.651704962990373,0.7237966397976481,0.6521240269546362,0.7238966
0.9,0.6510498749849466,0.7165586755275766,0.651438217076319,0.71683073
0.91,0.6504605495716295,0.7093930909033473,0.6508161381809039,0.7098409
0.92,0.6499369272225731,0.7022991621282089,0.6502576782952754,0.70292664
0.93,0.6494789550466054,0.6952761726433775,0.6497627159473334,0.69608784
0.94,0.6490865867838879,0.6883234130556352,0.6493311399152923,0.68932295
0.95,0.648759782801243,0.6814401810657313,0.6489628453299895,0.6826315
0.96,0.6484985100881508,0.6746257813973675,0.6486577336748842,0.67601275
0.97,0.6483027422534148,0.6678795257270248,0.6484157115313536,0.669466
0.98,0.6481724595224956,0.6612007326144138,0.6482366959728094,0.66299057
0.99,0.6481076487355142,0.6545887274336466,0.6481206059101231,0.6565857
1.0,0.6415624160499115,1.2960856846101867,0.6480673682372827,0.6502507
