t,I,u,I_nn,u_nn
1.24,11.906864509924839,2.903102943459736,11.223479243838735,2.6627064
1.28,12.51910798224602,2.786978825783459,11.788036324055957,2.5568643
1.32,13.152216634539174,2.6754996727896727,12.371295772890965,2.4531417
1.36,13.807245647890644,2.5684796858961256,12.974164820345443,2.3522196
1.4,14.485286737322026,2.4657404984625906,13.597606214102187,2.2547379
1.44,15.18746997131518,2.3671108785136354,14.242626913357576,2.1612139
1.48,15.914965655259651,2.272426443352131,14.910272045837932,2.0719895
1.52,16.668986281961654,2.181529385588384,15.60163643695576,1.987226
1.56,17.450788552465387,2.094268210127921,16.317856988444838,1.9069129
1.6,18.26167547055477,2.0104974816797716,17.06011682011123,1.830907
1.64,19.102998514426396,1.9300775823643614,17.829636344523617,1.7589605
1.68,19.976159889153212,1.8528744790171854,18.627686534151227,1.6907701
1.72,20.882614863692936,1.778759499800128,19.455582667847636,1.625998
1.76,21.82387419633633,1.70760911974852,20.314676546106917,1.5643058
1.8,22.801506652637688,1.6393047548961857,21.206378367028226,1.5053667
1.84,23.81714162002407,1.5737325646355316,22.132141592765045,1.4488823
1.88,24.872471823441035,1.5107832619831878,23.0934151593065,1.3945887
1.92,25.969256146560877,1.4503519314351163,24.091719181267518,1.3422544
1.96,27.109322563255386,1.3923378541073579,25.128641754012786,1.2916882
2.0,28.294571184219,1.3366443398713002,26.205829185995704,1.2427335
2.04,29.526977423819936,1.283178566203444,27.325004532954217,1.1952667
2.08,30.808595292457486,1.2318514234812075,28.487955357549772,1.1491909
2.12,32.14156081991267,1.1825773664668926,29.696536761285817,1.1044381
2.16,33.52809561539787,1.135274271732292,30.952679017301826,1.0609602
2.2,34.970510570238886,1.0898633007863137,32.2583573405639,1.0187261
2.24,36.4712097093604,1.0462687686775018,33.615636792994174,0.9777213
2.28,38.03269419799425,1.0044180178524216,35.02664263186636,0.9379401
2.32,39.65756651028818,0.9642412970598214,36.49362172194171,0.8993864
2.36,41.34853476676262,0.9256716450984367,38.01894575839964,0.8620676
2.4,43.108417247845026,0.8886447792150753,39.60500522724797,0.8259935
2.44,44.940147091003844,0.8530989879666604,41.25428328741404,0.7911762
2.48,46.846777179311005,0.818975028367834,42.96941515500591,0.7576254
2.52,48.83148522958032,0.7862160271526473,44.753150667758376,0.7253477
2.56,50.897579088562246,0.7547673859857864,46.608363555235506,0.69434637
2.6,53.048502246021734,0.7245766904653459,48.538051438830486,0.6646199
2.64,55.287839573887865,0.6955936227654937,50.54534803376849,0.63616323
2.68,57.619323301040424,0.6677698777734287,52.63347483287039,0.6089642
2.72,60.046839233691315,0.6410590825808627,54.80581286369756,0.5830059
2.76,62.57443323172825,0.6154167191958196,57.06585531569877,0.55826813
2.8,65.20631795181468,0.5908000503460356,59.417219270151726,0.5347239
2.84,67.94687986848405,0.5671680482501001,61.86364570016422,0.5123441
2.88,70.8006865849308,0.5444813262378763,64.40901494487001,0.49109367
2.92,73.77249444568234,0.5227020731060269,67.05729110729669,0.47093737
2.96,76.86725646383991,0.5017939900993477,69.81287013289153,0.45183575
3.0,80.09013057610045,0.4817222304128413,72.68017006232297,0.43374705
3.04,83.4464882393177,0.46245334111370934,75.66368635209506,0.41662967
3.08,86.94192338293038,0.4439552073864645,78.7681489443468,0.4004405
3.12,90.58226173217783,0.4261969990082385,81.9985222668524,0.38513595
3.16,94.37357051764212,0.4091491189650767,85.36002567045863,0.37067267
3.2,98.32216858729902,0.39278315412358233,88.85805250985358,0.3570078
3.24,102.4346369379313,0.37707182787569604,92.49829031111697,0.34409943
3.28,106.71782968345664,0.36198895467766995,96.28664144596036,0.33190626
3.32,111.17888547845098,0.3475093964075263,100.22924277173063,0.3203891
3.36,115.82523941590594,0.3336090204681453,104.3324656314099,0.30950826
3.4,120.66463541905063,0.3202646595663023,108.60294181935967,0.29922786
3.44,125.70513914789026,0.3074540731004987,113.0474607767188,0.28951213
3.48,130.95515144197293,0.2951559100932962,117.67312225361059,0.2803273
3.52,136.42342232178873,0.2833496736063532,122.48723553695413,0.27164137
3.56,142.11906557213737,0.2720156865788619,127.49734439930432,0.26342443
3.6,148.05157393176947,0.2611350590324462,132.71128595198198,0.25564697
3.64,154.2308349146177,0.2506896565878654,138.13769591044246,0.24828218
3.68,160.6671472889868,0.24066207024104777,143.7852098893559,0.24130435
3.72,167.37123824216744,0.23103558734808582,149.6628657264993,0.23468968
3.76,174.35428125908146,0.2217941637708218,155.78007882976294,0.22841558
3.8,181.62791474475722,0.21292239713663672,162.14667387915952,0.22246075
3.84,189.20426142167076,0.20440550116780365,168.77288482682377,0.21680516
3.88,197.09594853428362,0.196229281037711,175.6693968304142,0.21143094
3.92,205.31612889445015,0.18838010971281022,182.8471802300104,0.20631976
3.96,213.8785028027706,0.18084490524089455,190.31773708655152,0.20145579
4.0,222.804574678625,0.3472222177342456,198.09293844310068,0.19682409
